preamble,status,dataID,timestamp,w_x,w_y,w_z,la_x,la_y,la_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,pressure,altitude,temperature,battery,co2,mp25,mp10,ozonio
JUPITERC,2,16,10105510,0.23046875,2.142578125,-1.173828125,-15.3046875,-1.0390625,-5.26953125,-28.609375,-0.234375,-13.28515625,-0.25,-18.8125,28.625,-12.75,0.9765625,-7.5859375,705.3650513,2040.514526,34.54933929,7.598784924,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,16,10105530,0.173828125,2.744140625,-1.380859375,-14.94921875,0.125,-5.48828125,-29.18359375,0.4921875,-14.55078125,-0.625,-18.8125,29.1875,-13.7890625,0.59375,-8.5,705.5120239,2038.83667,34.55033493,7.601092815,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105550,0.103515625,3.337890625,-1.57421875,-14.65234375,1.28515625,-5.98046875,-27.1875,1.22265625,-17.421875,-1.25,-19.9375,28.6875,-14.625,0.1328125,-9.6796875,705.6862793,2036.849731,34.55123138,7.602917671,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105570,-0.01171875,3.849609375,-1.708984375,-7.27734375,0.921875,-4.83203125,-22.515625,0.2265625,-16.84765625,-3.0625,-18.75,29.375,-15.140625,-0.4140625,-11.1796875,705.7372437,2036.268433,34.55203629,7.595234394,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105590,-0.13671875,4.2109375,-1.77734375,-2.16796875,1.58203125,-3.07421875,-17.265625,0.33984375,-16.84765625,-6.4375,-19.125,28.625,-15.25,-0.9765625,-12.875,705.788208,2035.687134,34.55276108,7.588823795,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105610,-0.28125,4.361328125,-1.78515625,2.8046875,1.1796875,-2.2890625,-3.2109375,0.07421875,-16.4609375,-8.5,-18.375,27.875,-14.8515625,-1.4921875,-14.6640625,705.8184204,2035.343628,34.55341339,7.582802296,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105630,-0.40234375,4.2421875,-1.755859375,10.09375,2.17578125,0.73046875,6.25,1.52734375,-14.70703125,-9.1875,-18.375,27.8125,-13.9453125,-1.9296875,-16.4140625,705.7556763,2036.057007,34.55155945,7.577887058,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105650,-0.431640625,3.798828125,-1.703125,24.04296875,5.40234375,3.99609375,12.41796875,3.09765625,-14.5078125,-11.625,-19.0625,28,-12.53125,-2.2265625,-17.8984375,705.7866821,2035.705566,34.54501343,7.572959423,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105670,-0.7421875,3.75,-1.658203125,22.4921875,3.16015625,4.58203125,12.953125,0.87890625,-14.8515625,-13.625,-18.375,27.25,-10.6328125,-2.328125,-19.015625,705.7866821,2035.705566,34.54399872,7.570036411,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105690,-0.703125,3.240234375,-1.62890625,29.27734375,7.07421875,3.50390625,34.25390625,2.640625,-20.21875,-14.5625,-20.25,25.8125,-8.34375,-2.1796875,-19.78125,705.7860107,2035.713501,34.54552841,7.566397667,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105710,-0.73046875,2.505859375,-1.5859375,38.62109375,4.2421875,0.1015625,38.43359375,4.1328125,-23.515625,-16.375,-20.875,26.375,-5.71875,-1.8203125,-20.2109375,705.8366699,2035.134888,34.54690552,7.562366486,267.2062378,1240.951782,1250.380737,7.531753063
JUPITERC,2,17,10105730,-0.689453125,1.59375,-1.529296875,45.73046875,6.56640625,-4.2265625,44.17578125,5.55078125,-24.625,-16.5625,-22.0625,24.4375,-2.96875,-1.328125,-20.3671875,705.8591919,2034.87854,34.54326248,7.559494495,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105750,-0.576171875,0.69140625,-1.447265625,43.97265625,7.88671875,-5.0234375,45.55859375,9.7265625,-25.3125,-16.125,-22.1875,22.625,-0.15625,-0.6796875,-20.3984375,705.9099731,2034.299927,34.54486465,7.556406021,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105770,-0.396484375,-0.26171875,-1.30859375,41.6875,9.1875,-4.8515625,43.52734375,10.0703125,-24.85546875,-17.4375,-23.625,21.625,2.578125,0.109375,-20.421875,705.980896,2033.48877,34.54630661,7.554381847,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105790,-0.201171875,-1.115234375,-1.197265625,32.5859375,6.83984375,-2.12890625,38.8125,8.26953125,-22.78515625,-14.75,-23.875,23.75,5.0859375,0.984375,-20.5390625,706.0014648,2033.256226,34.54272079,7.552812576,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105810,-0.02734375,-1.826171875,-1.123046875,24.2734375,4.06640625,1.42578125,32.37890625,6.35546875,-19.60546875,-13.625,-23.625,21.875,7.21875,1.875,-20.828125,706.0053711,2033.211304,34.54437637,7.551651955,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105830,0.12890625,-2.38671875,-1.0390625,17.12109375,2.45703125,4.8984375,22.53515625,5.703125,-14.359375,-12.625,-25,22.625,8.859375,2.6875,-21.28125,705.9752808,2033.55481,34.54586792,7.549851418,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105850,0.30078125,-2.822265625,-0.9453125,12.28125,2.015625,7.7734375,19.5,6.35546875,-13.28515625,-10.1875,-24.6875,22.4375,9.9296875,3.390625,-21.828125,705.9671631,2033.647217,34.54721069,7.548735142,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105870,0.50390625,-3.19921875,-0.82421875,6.67578125,3.33984375,10.015625,17.1640625,7.50390625,-12.7109375,-7.5,-25.0625,23.25,10.4296875,3.9296875,-22.4296875,705.8775635,2034.667114,34.54841995,7.547982216,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105890,0.689453125,-3.49609375,-0.703125,3.71484375,2.421875,11.75,13.9453125,6.890625,-11.5625,-4.6875,-24.3125,23.5,10.4296875,4.3359375,-23.0234375,705.8049927,2035.496826,34.54950714,7.547305107,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105910,0.806640625,-3.66015625,-0.62890625,0.640625,0.671875,13.75,7.24609375,3.2890625,-9.4140625,-3.0625,-24,24.375,9.9296875,4.5546875,-23.5625,705.6397095,2037.380737,34.5504837,7.546695709,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105930,0.90625,-3.77734375,-0.59375,-4.921875,-3.6328125,14.38671875,3.4921875,0.9140625,-9.68359375,0.8125,-23.375,23.6875,9.0234375,4.609375,-23.9453125,705.6073608,2037.750732,34.5513649,7.545391083,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105950,0.869140625,-3.640625,-0.591796875,-8.6796875,-5.60546875,14.30078125,-1.640625,-1.26953125,-9.8359375,3.5625,-22.6875,22.5625,7.765625,4.4609375,-24.1328125,705.5890503,2037.959473,34.55215836,7.544468403,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105970,0.853515625,-3.431640625,-0.6171875,-11.1953125,-5.875,14.17578125,-7.04296875,-1.19140625,-9.53125,3.9375,-22.125,21.75,6.296875,4.1796875,-24.0859375,705.5601807,2038.287109,34.55775452,7.543638229,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10105990,0.951171875,-3.44140625,-0.638671875,-10.81640625,-4.70703125,14.0390625,-9.33984375,-2.87890625,-10.06640625,8.0625,-22.75,22.8125,4.6484375,3.7734375,-23.796875,705.56073,2038.281738,34.5579071,7.542135239,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106010,0.943359375,-3.23828125,-0.716796875,-17.94921875,-6.765625,11.5390625,-16.0390625,-3.8359375,-11.4453125,11.875,-21.375,23.125,2.84375,3.2421875,-23.3046875,705.5054321,2038.91333,34.56048965,7.541538239,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106030,0.76953125,-2.765625,-0.833984375,-20.02734375,-9.265625,9.78515625,-20.02734375,-6.9765625,-12.44140625,13.0625,-21.5625,20.1875,0.9453125,2.6171875,-22.6328125,705.6174316,2037.634399,34.56281281,7.54150486,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106097,0.482421875,-1.890625,-1.13671875,-20.34765625,-13.25,7.421875,-24.12890625,-10.15625,-12.6328125,17.8125,-18.375,21.5,-2.8046875,1.1875,-20.8984375,705.659729,2037.153564,34.56898499,7.541045189,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106117,0.041015625,-0.880859375,-1.595703125,-16.671875,-12.00390625,6.359375,-22.9375,-12.72265625,-11.71484375,22,-17.3125,14.875,-7.5546875,-1.7109375,-18.2421875,705.7073364,2036.609253,34.57289886,7.540809631,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106137,-0.193359375,-0.408203125,-1.857421875,-14.78515625,-10.48046875,6.15234375,-22.09375,-12.30078125,-11.1796875,23.6875,-16.3125,14.8125,-8.6953125,-2.765625,-17.515625,705.9491577,2033.853394,34.57153702,7.540093422,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106157,-0.4375,0.02734375,-2.115234375,-11.70703125,-8.69921875,6.68359375,-18.76953125,-11.57421875,-9.37890625,23.75,-15.625,13.875,-9.5625,-3.828125,-16.9296875,705.9713135,2033.599731,34.5703125,7.539448738,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106177,-0.6875,0.39453125,-2.328125,-8.875,-7.22265625,7.30859375,-16.5390625,-11.3828125,-8.07421875,25,-15.5625,15.125,-10.1484375,-4.859375,-16.46875,706.0101929,2033.155762,34.57165527,7.539625168,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106197,-0.943359375,0.693359375,-2.47265625,-6.20703125,-6.03125,8.21484375,-14.93359375,-12.1484375,-7.234375,24.9375,-13.375,16.1875,-10.453125,-5.8203125,-16.125,706.0241089,2032.997192,34.57041931,7.539279461,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106217,-1.236328125,0.939453125,-2.564453125,-4.44140625,-5.875,8.7578125,-14.125,-13.06640625,-6.6953125,25.3125,-12.6875,15.75,-10.4765625,-6.6875,-15.8828125,706.1223145,2031.879517,34.56930542,7.539976597,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106237,-1.55859375,1.15234375,-2.603515625,-3.33984375,-6.2578125,9.4453125,-13.36328125,-13.37890625,-5.85546875,25.375,-12.4375,14.375,-10.2734375,-7.4453125,-15.7421875,706.2495728,2030.428955,34.57318878,7.548921585,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106257,-1.88671875,1.328125,-2.6171875,-3.25390625,-5.609375,9.84765625,-13.359375,-12.875,-5.47265625,26,-13.0625,15.6875,-9.90625,-8.046875,-15.6796875,706.2605591,2030.302124,34.57912827,7.556972027,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106277,-2.208984375,1.48828125,-2.634765625,-3.70703125,-4.5859375,10.20703125,-13.3984375,-12.33984375,-5.2421875,27.0625,-12.4375,15.25,-9.3984375,-8.4921875,-15.703125,706.2988281,2029.866211,34.57958984,7.563713551,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106297,-2.525390625,1.630859375,-2.63671875,-4.25390625,-3.09375,10.79296875,-12.7890625,-11.2265625,-4.4765625,25.75,-12.4375,14.375,-8.796875,-8.7421875,-15.7734375,706.3028564,2029.821289,34.57756042,7.570032597,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106317,-2.833984375,1.744140625,-2.6484375,-4.3203125,-2.4296875,11.3515625,-11.7890625,-10.76953125,-3.9765625,24.1875,-11.5625,16.8125,-8.140625,-8.8046875,-15.8828125,706.4191284,2028.494873,34.57573318,7.575468063,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106337,-3.1328125,1.81640625,-2.642578125,-4.00390625,-1.99609375,11.96875,-10.56640625,-10.38671875,-3.515625,26.1875,-11.875,18.625,-7.4375,-8.6875,-16.0078125,706.506897,2027.496094,34.57653046,7.581115723,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106357,-3.41796875,1.833984375,-2.625,-3.49609375,-1.82421875,12.546875,-9.109375,-9.84765625,-3.36328125,26.0625,-13.125,14.8125,-6.71875,-8.390625,-16.09375,706.5129395,2027.427368,34.57480621,7.58594656,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106377,-3.6875,1.798828125,-2.60546875,-1.00390625,-1.02734375,12.625,-5.39453125,-7.55078125,-3.70703125,26.0625,-12.8125,14.8125,-5.9765625,-7.9296875,-16.1484375,706.4692383,2027.924072,34.57569885,7.590546131,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106397,-3.904296875,1.69921875,-2.568359375,0.21484375,0.08203125,12.44140625,-3.82421875,-5.515625,-4.12890625,27.5,-13.875,14.25,-5.25,-7.3125,-16.1328125,706.5549927,2026.946411,34.57161713,7.594434261,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106417,-4.0546875,1.548828125,-2.537109375,1.04296875,1.40234375,11.98046875,-2.484375,-1.99609375,-4.890625,25.6875,-13.8125,15.6875,-4.515625,-6.5078125,-16.0546875,706.5424194,2027.089111,34.5728302,7.598185062,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106437,-4.02734375,1.34375,-2.509765625,1.6796875,4.07421875,11.08203125,-1.48828125,1.87109375,-6.15625,24.6875,-16,14.3125,-3.828125,-5.578125,-15.8671875,706.5407715,2027.110229,34.57636261,7.600805283,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106457,-3.939453125,1.12890625,-2.4765625,2.41796875,10.22265625,8.0859375,0.12109375,7.234375,-8.95703125,28.625,-15.75,13.125,-3.2421875,-4.484375,-15.6015625,706.5084229,2027.477539,34.57954025,7.604171276,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106477,-3.896484375,0.8984375,-2.421875,3.08984375,11.1171875,6.48828125,0.390625,10.21875,-9.109375,28.75,-15.8125,11.3125,-2.734375,-3.2421875,-15.2734375,706.5119019,2027.437866,34.58240128,7.606948376,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106497,-3.72265625,0.73828125,-2.337890625,2.8984375,12.76953125,5.96875,1.30859375,12.52734375,-8.421875,29.4375,-15.1875,10.3125,-2.3125,-1.8515625,-14.8515625,706.5797729,2026.666382,34.58253479,7.609196186,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106517,-3.484375,0.548828125,-2.232421875,4.17578125,15.76953125,6.640625,1.5,16.62109375,-8.19140625,29.25,-16.75,7.875,-1.984375,-0.3828125,-14.328125,706.5267334,2027.268799,34.58509827,7.610463142,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,17,10106537,-3.146484375,0.359375,-2.103515625,3.359375,16.24609375,5.83203125,0.65625,18.3828125,-8.95703125,30.375,-16.8125,6.875,-1.7578125,1.125,-13.703125,706.5612183,2026.875122,34.58740234,7.612863541,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106557,-2.76953125,0.220703125,-1.962890625,2.3515625,16.5,4.41796875,-0.60546875,19.4921875,-9.6484375,31,-16.4375,7.3125,-1.65625,2.6328125,-13.0390625,706.4719238,2027.892334,34.58459091,7.604437828,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106577,-2.3828125,0.138671875,-1.810546875,1.04296875,16.12109375,3.046875,-1.7578125,20.3359375,-9.76171875,30.4375,-15.4375,5.625,-1.6640625,4.1015625,-12.3671875,706.5812988,2026.647827,34.5893898,7.59786272,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106597,-1.955078125,0.103515625,-1.666015625,-1.234375,15.33203125,2.0078125,-3.6328125,20.22265625,-10.44921875,31.5,-13.4375,3.8125,-1.7890625,5.5,-11.7265625,706.5979004,2026.457642,34.59370804,7.592197418,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106617,-1.53125,0.10546875,-1.533203125,-1.75,14.05859375,0.98046875,-4.3984375,20.10546875,-10.98828125,31.8125,-13.3125,5.125,-2,6.7890625,-11.15625,706.6044922,2026.383667,34.5927124,7.587098122,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106637,-1.12109375,0.140625,-1.41015625,-2.265625,12.71484375,-0.08984375,-4.4765625,19.9921875,-11.29296875,33.9375,-12.375,4.125,-2.28125,7.9609375,-10.6953125,706.6446533,2025.926514,34.58692932,7.581249237,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106657,-0.712890625,0.19921875,-1.29296875,-2.19921875,10.91796875,-0.82421875,-4.55078125,18.26953125,-10.98828125,32.5625,-11.625,3.375,-2.6015625,9,-10.359375,706.6607056,2025.744263,34.59394073,7.577244759,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106677,-0.33203125,0.267578125,-1.1953125,-1.77734375,8.80859375,-0.74609375,-4.515625,16.08984375,-9.9921875,34,-11.6875,2.8125,-2.9296875,9.890625,-10.1484375,706.6488037,2025.878906,34.59780502,7.573389053,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106697,-0.017578125,0.353515625,-1.109375,-1.4296875,5.8203125,0.1015625,-4.1328125,12.75,-8.34375,35.25,-11,4.125,-3.25,10.5859375,-10.046875,706.7561035,2024.65564,34.60372925,7.569919109,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106717,0.220703125,0.42578125,-1.05078125,-0.7421875,1.89453125,1.671875,-3.36328125,9.34375,-6.27734375,33.8125,-9.8125,5.1875,-3.5390625,11.0625,-9.984375,706.7487793,2024.740112,34.60173035,7.567048073,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106737,0.37109375,0.494140625,-1.021484375,0.484375,-4.3515625,5.125,-2.5625,5.7421875,-4.12890625,33.9375,-8.5,3,-3.7734375,11.28125,-9.8984375,706.7998657,2024.158813,34.60237122,7.564464569,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106757,0.5,0.529296875,-1,1.3125,-5.5625,5.73046875,-3.09765625,5.625,-4.66796875,32.8125,-7.375,4.5,-3.9609375,11.28125,-9.8046875,706.757019,2024.64502,34.59562302,7.562643051,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106777,0.609375,0.611328125,-0.984375,0.94140625,-5.56640625,5.08984375,-4.78125,6.97265625,-6.3515625,35.0625,-6.9375,7.125,-4.109375,11.09375,-9.71875,706.7988892,2024.169434,34.58955002,7.559995174,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106797,0.7578125,0.7421875,-0.966796875,-0.609375,-3.9921875,3.34375,-6.46875,9.07421875,-8.99609375,33.625,-5.0625,7.3125,-4.234375,10.8125,-9.6875,706.7037354,2025.252686,34.59140778,7.557360649,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106817,0.966796875,0.85546875,-0.9609375,-1.90234375,-0.70703125,-2.44140625,-5.546875,10.953125,-14.3984375,7.25E-40,34,-4.8125,6.875,-4.3515625,10.5,-9.8125,706.7926636,2024.240723,34.59552765,7.556249619,267.2062378,747.4561768,761.3901367
JUPITERC,2,18,10106863,1.1640625,0.984375,-0.947265625,-1.1328125,0.625,-4.4609375,-4.3984375,10.1875,-15.3515625,33.4375,-2.125,9.8125,-4.4453125,10.140625,-10.1015625,706.8098755,2024.042603,34.60412598,7.554997444,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106882,1.498046875,1.16796875,-0.91796875,2.40625,-2.90625,-3.37109375,-0.68359375,4.4765625,-13.24609375,31,-1,10.5,-4.375,9.2890625,-11.0546875,706.8742676,2023.310669,34.611866,7.553114414,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106902,1.576171875,1.23828125,-0.90625,3.171875,-6.88671875,-0.80078125,-0.9140625,1.48828125,-12.59765625,31.0625,0.25,14.75,-4.203125,8.703125,-11.5703125,706.9231567,2022.753174,34.61393738,7.550411701,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106922,1.576171875,1.23828125,-0.90625,3.171875,-6.88671875,-0.80078125,-0.03125,0.33984375,-12.05859375,31.375,2.8125,15.375,-3.9375,8.0078125,-12.046875,706.9093628,2022.911743,34.61580276,7.549743652,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106942,1.53515625,1.248046875,-0.892578125,3.7421875,-7.29296875,0.18359375,1.0390625,-4.5234375,-11.41015625,31.3125,3.875,16.3125,-3.59375,7.21875,-12.4296875,706.9029541,2022.983032,34.61748123,7.548134327,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106962,1.3828125,1.25,-0.87109375,4.4375,-11.3046875,1.17578125,2.9921875,-5.7109375,-11.10546875,31.3125,3.875,16.3125,-3.1796875,6.328125,-12.7265625,706.9380493,2022.584106,34.61654663,7.546937466,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10106982,1.193359375,1.181640625,-0.83984375,5.9453125,-11.5859375,1.71875,3.26171875,-5.55859375,-10.8359375,27.9375,7.3125,19.875,-2.6953125,5.3984375,-12.8984375,706.9841309,2022.058228,34.61082077,7.545104504,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10107002,1.060546875,1.15234375,-0.802734375,5.69921875,-10.48828125,2.109375,5.484375,-5.98046875,-11.25,29.25,8.75,20.875,-2.1484375,4.4453125,-12.9765625,707.0172729,2021.682983,34.6007843,7.544210911,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10107022,1.060546875,1.041015625,-0.759765625,7.3359375,-9.95703125,1.73046875,5.1015625,-9.65625,-11.4453125,27.25,10.1875,19.6875,-1.5390625,3.484375,-12.984375,707.0369263,2021.458496,34.60396576,7.544414997,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10107042,0.84375,0.974609375,-0.720703125,6.328125,-12.6640625,1.515625,5.9453125,-10.1953125,-11.2890625,27.1875,11.25,20.6875,-0.90625,2.5234375,-12.9296875,707.0601196,2021.194214,34.60682678,7.543086052,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10107062,0.61328125,0.845703125,-0.677734375,6.53125,-12.2421875,1.58203125,5.21484375,-11.5703125,-11.4453125,23.8125,12.5625,23.75,-0.265625,1.5703125,-12.828125,707.0539551,2021.262939,34.60695648,7.542142391,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10107082,0.361328125,0.73828125,-0.625,5.17578125,-12.68359375,1.3125,5.40625,-13.41015625,-11.6015625,25.6875,12.4375,22.75,0.3515625,0.6484375,-12.6875,707.098938,2020.75293,34.60463333,7.541040897,267.2062378,747.4561768,761.3901367,6.26587677
JUPITERC,2,18,10107102,0.11328125,0.626953125,-0.5703125,4.7578125,-13.60546875,1.015625,6.09765625,-13.375,-11.140625,24.9375,12.4375,22.8125,0.9453125,-0.2578125,-12.5546875,707.1046753,2020.68689,34.6074295,7.54055357,267.2062378,747.4561768,761.3901367,6.26587677
